	id_str	cleaned_text	flat_words
171	535138209089736704	Everyone magically cured of Ebola? &gt;&gt;  : TV news does a complete 180 on Ebola coverage after midterms 	Everyone magically cure Ebola gtgt TV news complete 180 Ebola coverage midterm
172	535138213535711234	Ebola-infected man recovering; to be observed for 90 days 	Ebolainfected man recover observe 90 day
173	535138215146303488	DT Irish_Aid: MInister  Varadkar has been discussing #Ebola crisis in Rome with  	DT IrishAid MInister Varadkar discuss Ebola crisis Rome
174	535138220145926144	Ebola, Ferguson, ISIS, Heartbleed - the world news events  cites as the reasons behin… 	Ebola Ferguson ISIS Heartbleed world news event cite reason behin…
175	535138223136460803	..which is further away from the Ebola affected countries than London. Yet we were checked more carefully in Dar-es-Salaam than Heathrow	away Ebola affect country London Yet check carefully DaresSalaam Heathrow
176	535138232837873664	Queen Fears Ebola Push at Expense of Other Killer Diseases -  News 	Queen Fears Ebola Push Expense Other Killer Diseases News
177	535138239607087104	Can 1,000 Smartphones Make A Difference In The Fight Against Ebola? Or Just Make Us Feel Better?  &gt;	Can 1000 Smartphones Make A Difference In The Fight Against Ebola Or Just Make Us Feel Better gt
178	535138241150980096	 : HIV 2 - 0 Ebola, can't imagine the situation at Sunnyside aka Lagos SA!!!	HIV 2 0 Ebola can imagine situation Sunnyside aka Lagos SA
179	535138247693709312	Why does O refer to Hamas, Ebola, and ISIS in dramatically less critical terms than he does Republicans?” #tcot	Why O refer Hamas Ebola ISIS dramatically less critical term Republicans” tcot
180	535138252965961728	Family of Texas Ebola patient Thomas Eric Duncan settles with hospital 	Family Texas Ebola patient Thomas Eric Duncan settle hospital
181	535138263687000064	MT : Inviting all #APHA14 participants to join in using #bioethx as  discuss Ebola&amp;Ethics 	MT Inviting APHA14 participant join use bioethx discus EbolaampEthics
182	535138279495335936	Health staff wear protective gear to prepare for Ebola 	Health staff wear protective gear prepare Ebola
183	535138283488305152	 :  u did well by rejecting that Ebola song...another way of him making money using Africa	u well reject Ebola songanother way make money use Africa
184	535138291159273472	Is Ebola back in New York? FDNY arrives in Hazmat suits as woman who had...:  via 	Is Ebola back New York FDNY arrives Hazmat suit woman via
185	535138294506737664	 : 7th Sierra Leone doctor dies of Ebola – Official  	7th Sierra Leone doctor dy Ebola – Official
186	535138296826195968	FDA issued more Warning Letters to firms marketing products that claim to prevent, treat or cure #Ebola infection: 	FDA issue Warning Letters firm marketing product claim prevent treat cure Ebola infection
187	535138300059582465	" He prob has Ebola! Give him a break lol
I have to pick up my dad from the Oakland airport at 10What are you doing?"	He prob Ebola Give break lol I pick dad Oakland airport 10What
188	535138310172454912	Mavado - Sick Like Flu (Raw) [Ebola Riddim] November 2014: 	Mavado Sick Like Flu ( [ Riddim November 2014
189	535138318200373248	my teacher just said if she hears the word Ebola one more time she's gonna make us write 800 word essay about it💀	teacher say hears word Ebola one time gon make us write 800 word essay it💀
190	535138318116073472	 : San Diego is leading the charge in fighting Ebola with experimental drugs. Keep it up,  	San Diego lead charge fight Ebola experimental drug Keep
191	535138330321907713	“: When you thought you had a cold but your doctor says you have Ebola ”	“ When think cold doctor say Ebola ”
192	535138330594508801	“@_kleilani99: Sarah thought she had Ebolabut she's fine now ” i was scared, that is my a laughing matter	“ Sarah think Ebolabut fine ” scar laugh matter
193	535138335824805888	[WN Top Stories] Ebola crisis in Liberia: 'One in two workers now jobless' 	[ Top Stories Ebola crisis Liberia One two worker jobless
194	535138336730800128	Guinea, one of the nations worst affected by the ebola crisis, has qualified &amp; didn't play at home... And u think we weren't cursed???	Guinea one nation worst affect ebola crisis qualify amp play home And u think curse
195	535138337913184256	NYC Woman on Ebola Watchlist Dies Bleeding From Mouth, Authorities Say “Heart Attack”   Govt cover-up of Ebola deaths.	NYC Woman Ebola Watchlist Dies Bleeding From Mouth Authorities Say “Heart Attack” Govt coverup Ebola death
196	535138344208842752	 : If Ebola doesn't kill me, Music Literature class will.	If Ebola kill Music Literature class
197	535138345156747264	Ebola outbreak shows need for better health systems in West Africa 	Ebola outbreak show need better health system West Africa
198	535138345937272832	 : Join  in the fight against #Ebola. Please donate to #StopTheSpread:  …	Join fight Ebola Please donate StopTheSpread …
199	535138347899822080	EBOLA! Updated! Test Result Lies! Woman Drops Dead In NY Bleeding From Nose And Mouth!  #ALTERNATIVENEWS	EBOLA Updated Test Result Lies Woman Drops Dead In NY Bleeding From Nose And Mouth ALTERNATIVENEWS
200	535138361980092417	British nurse back to help after Ebola recovery 	British nurse back help Ebola recovery
201	535138368414552064	  This Gruber fellow seems to have hit it spot on.  Mitch McConnell cured Ebola singlehandedly.	This Gruber fellow seems hit spot Mitch McConnell cure Ebola singlehandedly
202	535138371405099008	 : Once deserted because of the Ebola epidemic, markets in Monrovia are now bustling as contagion ebbs 	Once desert Ebola epidemic market Monrovia bustle contagion ebb
203	535138392561180672	 : #Liberia: the Socioeconomic impact of #Ebola on #ruralwomen  via  #EbolaResponse cc: …	Liberia Socioeconomic impact Ebola ruralwomen via EbolaResponse cc …
204	535138396319272961	 now how do you concluded that was a ebola patient evacuation? ZERO consistency with all other ebola flights.	conclude ebola patient evacuation ZERO consistency ebola flight
205	535138401327263745	 Good thing you're reporting this. Seems most of media believes ebola is now a non-issue.	Good thing report Seems medium belief ebola nonissue
206	535138403604766722	Elisabeth Hasselbeck Demands to Know Why Medical Expert Isn’t Panicking over #Ebola   #follow #News #USA #retweet	Elisabeth Hasselbeck Demands Know Why Medical Expert Isn’t Panicking Ebola follow News USA retweet
207	535138415910871040	"New York health officials test person's remains for Ebola
 "	New York health official test person remains Ebola
208	535138421665452033	#Ebola Drink a gallon of water + pre-flavoured Oral Rehydration Solution xday to revive &amp; survive   https://t.co/FliDfkzqrD	Ebola Drink gallon water preflavoured Oral Rehydration Solution xday revive amp survive https//tco/FliDfkzqrD
209	535138427440992256	Addressing The Ebola Virus Head On:  #stopebolastrike	Addressing The Ebola Virus Head On stopebolastrike
210	535138428867080193	"mom: ""Haileys still running a fever.. this is 4 days now a-""
dad: ""Ebola.""
#ThanksDad"	mom Haileys still run fever 4 day dad Ebola ThanksDad
211	535138432775753729	#africansuntimes MESSAGE FROM THE AFRICAN UNION COMMISSION CHAIRPERSON ON EBOLA: It is great… 	africansuntimes MESSAGE FROM THE AFRICAN UNION COMMISSION CHAIRPERSON ON EBOLA It great…
212	535138434978160641	CDC chief drops worst-case Ebola estimate: A U.S. health official says the government's worst-case scenario fo... 	CDC chief drop worstcase Ebola estimate A US health official say government worstcase scenario fo
213	535138435145940992	Check out Ebola Nurse.  : Headline of the fucking decade 	Check Ebola Nurse Headline fuck decade
214	535138435707985921	 : Ebola patient to be brought to Geneva -  #ebola	Ebola patient bring Geneva ebola
215	535138436815265792	"Prince William has a message for those who are living in areas hit by Ebola:

Stay safe

Well duh!"	Prince William message live area hit Ebola Stay safe Well duh
216	535138437947752448	U shud know naija is Ebola free “: Who is HIV and who is EBOLA. coz this made me laugh... HIV 2: EBOLA 0  #BBHotshots”	U shud know naija Ebola free “ Who HIV EBOLA coz make laugh HIV 2 EBOLA 0 BBHotshots”
217	535138443886878721	Dallas nurse thanks God after beating Ebola 	Dallas nurse thanks God beat Ebola
218	535138448815190017	#Liberia Liberia: ECOWAS launches full-scale fight against EBOLA  #crisismanagement	Liberia Liberia ECOWAS launch fullscale fight EBOLA crisismanagement
219	535138448999710722	" I read this as ""he fears he could sign a contract with Ebola"" "	I read fear could sign contract Ebola
220	535138460806311936	" : ""It brings a complete tear to your eye, but you have to get on with the job"" - the Ebola doctor "	It brings complete tear eye get job Ebola doctor
221	535138464451551233	So I was watching a new celebrity ebola commecial when... 	So I watch new celebrity ebola commecial
222	535138468486070272	Health Highlights: Nov. 19, 2014: Major Effort to Find Ebola Treatments Announced by Coaltion Youngsters Still Being Targeted by Sugary…	Health Highlights Nov 19 2014 Major Effort Find Ebola Treatments Announced Coaltion Youngsters Still Being Targeted Sugary…
223	535138470780342272	 : World Health Organisation says #Ebola death toll has risen to 5,420 deaths out of 15,145 cases in eight countries	World Health Organisation say Ebola death toll risen 5420 death 15145 case eight country
224	535138481509785600	I don't think that 'injection injection can't get infection' would work with Ebola	I think injection injection can get infection would work Ebola
225	535138481635205120	"40yr old NY woman on #Ebola watch list, drops dead. Blood flows out mouth, nose. Ruled a heart attack. 

"	40yr old NY woman Ebola watch list drop dead Blood flow mouth nose Ruled heart attack
226	535138483015544832	I just wanna say thank you so much, not only to god but to Jesus that I don't have Ebola anymore	I wan say thank much god Jesus I Ebola anymore
227	535138484810678272	"Abi o.. : I guess we won't worry about ebola coming back with our players from ÀFCON next year......Fucktards!!!"""	Abi o I guess worry ebola come back player ÀFCON next yearFucktards
228	535138486102544385	   Absolutely incorrect. In fact wildly incorrect. Even today, the R0 of HIV / AIDS is 4 vs 2 for Ebola.	Absolutely incorrect In fact wildly incorrect Even today R0 HIV / AIDS 4 v 2 Ebola
229	535138489109471232	 : Fighting Ebola 2015: building, funding, staffing public-health systems in poor countries is in everybody's interest htt…	Fighting Ebola 2015 building funding staff publichealth system poor country everybody interest htt…
230	535138498685435905	 : China's 9 aircrafts finished largest health rescue overseas, transporting 282 medical staff &amp; 767 tons supplies to #Ebola affe…	China 9 aircraft finish largest health rescue overseas transport 282 medical staff amp 767 ton supply Ebola affe…
231	535138506549788673	Regional Med Center in SJ trains/prepares staff for potential Ebola crisis  	Regional Med Center SJ trains/prepares staff potential Ebola crisis
232	535138537331380224	Every day we wait, more people die. Watch the video &amp; tell world leaders: #EndEbola now! 	Every day wait people die Watch video amp tell world leader EndEbola
233	535138538665541633	 : How infectious is #Ebola? If you need more information on the virus, visit :  …	How infectious Ebola If need information virus visit …
234	535138542742417408	"Follow : Wow, 11 Year Old Ebola Patient Dances
His Way to Recovery | Download Video "	Follow Wow 11 Year Old Ebola Patient Dances His Way Recovery Download Video
235	535138543744868353	The snow storm in New York state has killed more Americans than Ebola.	The snow storm New York state kill Americans Ebola
236	535138553026863104	" : GOT #PENNYSTOCKS ?

$GWPC ( WHOLE HEALTH PRODUCTS , INC ) IS ON A MISSION TO RID THE EAH OF THE NASTY #EBOLA VIRUS W/ …"	GOT PENNYSTOCKS GWPC ( WHOLE HEALTH PRODUCTS INC ) IS ON A MISSION TO RID THE EAH OF THE NASTY EBOLA VIRUS W/ …
237	535138578935058433	 : What do you think of Western charity songs like this as a response to African emergencies?  #BandA…	What think Western charity song like response African emergency BandA…
238	535138579354492928	Cuban Doctor Infected With Ebola to Be Treated in Switzerland - Businessweek  #google #health	Cuban Doctor Infected With Ebola Be Treated Switzerland Businessweek google health
239	535138581548130305	Ebola's impact on Africa economy might be less than feared - World Bank - Reuters  #google #health	Ebola impact Africa economy might less fear World Bank Reuters google health
240	535138582638641155	 : 43 of 44 Presidents didn't allow #Ebola into our country. Except ONE. Obama. Why?	43 44 Presidents allow Ebola country Except ONE Obama Why
241	535138592642052097	" : #Teens: Elect a #Republican Senate -- less #American cases of #Ebola.

#Coincidence?"	Teens Elect Republican Senate less American case Ebola Coincidence
242	535138593543434240	Video:  National Guard members return from mission to fight Ebola 	Video National Guard member return mission fight Ebola
